date,tmin,tmax,prcp,wdir,wspd,pres
2018-12-29,8.8,16.4,0.0,107.0,9.0,1021.3
2018-12-30,7.7,18.8,0.0,157.0,8.7,1020.0
2018-12-31,6.4,18.2,0.0,192.0,6.7,1025.1
2019-01-01,7.3,19.5,0.0,203.0,7.2,1029.0
2019-01-02,7.0,18.4,0.0,187.0,7.5,1029.2
2019-01-03,6.3,16.5,0.0,109.0,10.0,1025.5
2019-01-04,4.4,17.8,0.0,131.0,8.1,1026.1
2019-01-05,4.6,18.4,0.0,154.0,7.4,1029.2
2019-01-06,2.5,18.4,0.0,185.0,8.3,1029.4
2019-01-07,5.6,22.0,0.0,131.0,10.0,1027.7
2019-01-08,3.7,16.7,0.0,99.0,8.3,1025.6
2019-01-09,5.1,17.5,0.0,234.0,8.8,1022.0
2019-01-10,6.2,17.9,0.0,207.0,8.9,1018.3
2019-01-11,6.4,17.5,0.0,119.0,10.9,1020.0
2019-01-12,6.4,17.5,0.0,94.0,8.5,1022.7
2019-01-13,4.5,19.4,0.0,218.0,7.7,1024.9
2019-01-14,4.8,17.9,0.0,179.0,8.4,1023.5
2019-01-15,6.3,17.6,0.0,232.0,8.4,1021.5
2019-01-16,6.7,18.4,0.0,224.0,11.9,1020.4
2019-01-17,9.4,17.8,0.0,245.0,9.6,1018.7
2019-01-18,9.4,16.8,5.1,180.0,9.2,1020.5
2019-01-19,7.4,17.9,0.0,229.0,13.4,1023.0
2019-01-20,14.0,16.9,7.9,297.0,15.9,1021.1
2019-01-21,9.4,17.2,3.0,332.0,11.1,1022.4
2019-01-22,6.4,17.4,0.8,233.0,8.5,1024.7
2019-01-23,11.0,16.4,0.3,230.0,9.3,1023.0
2019-01-24,12.1,16.8,4.1,237.0,7.1,1017.5
2019-01-25,8.4,17.4,0.5,96.0,10.7,1016.3
2019-01-26,11.3,15.9,0.0,202.0,6.9,1019.6
2019-01-27,10.6,18.4,0.0,246.0,9.1,1022.7
2019-01-28,10.9,17.1,0.0,44.0,12.3,1025.3
2019-01-29,10.8,17.8,0.0,99.0,8.0,1024.1
2019-01-30,12.0,18.4,0.0,247.0,9.3,1020.7
2019-01-31,11.4,18.6,0.3,224.0,12.4,1017.1
2019-02-01,13.4,16.7,0.0,253.0,21.2,1013.2
2019-02-02,10.4,16.7,20.1,309.0,11.5,1020.3
2019-02-03,6.4,15.9,0.8,90.0,11.9,1025.9
2019-02-04,8.3,15.9,0.0,69.0,14.4,1025.5
2019-02-05,6.4,18.7,0.0,110.0,7.5,1026.1
2019-02-06,5.1,19.6,0.0,89.0,10.7,1024.6
2019-02-07,9.0,18.1,0.0,95.0,8.4,1024.3
2019-02-08,7.3,17.6,0.0,93.0,8.8,1023.3
2019-02-09,8.3,17.4,0.0,105.0,9.2,1023.6
2019-02-10,9.2,17.9,0.0,93.0,11.5,1026.2
2019-02-11,9.4,18.6,0.0,74.0,14.4,1026.8
2019-02-12,13.0,17.0,0.0,66.0,11.7,1025.2
2019-02-13,8.4,18.4,0.0,97.0,6.9,1024.4
2019-02-14,10.1,27.4,0.0,210.0,10.7,1024.0
2019-02-15,7.4,20.1,0.0,290.0,7.8,1020.4
2019-02-16,12.8,19.9,0.0,221.0,13.0,1018.0
2019-02-17,10.7,20.0,0.0,235.0,10.0,1020.0
2019-02-18,11.4,15.0,0.0,215.0,15.8,1016.5
2019-02-19,6.4,18.4,5.1,108.0,11.5,1017.5
2019-02-20,7.8,17.9,0.0,87.0,9.6,1019.3
2019-02-21,8.5,21.9,0.0,119.0,7.8,1022.4
2019-02-22,12.7,26.4,0.0,112.0,9.6,1025.6
2019-02-23,7.8,23.4,0.0,73.0,9.4,1026.8
2019-02-24,9.4,19.6,0.0,71.0,10.6,1024.6
2019-02-25,7.3,23.5,0.0,99.0,8.3,1022.7
2019-02-26,10.9,24.9,0.0,235.0,9.1,1023.0
2019-02-27,11.4,19.6,0.0,331.0,10.5,1026.4
2019-02-28,11.8,19.4,0.0,45.0,9.1,1027.6
2019-03-01,8.1,19.4,0.0,294.0,10.2,1026.8
2019-03-02,12.4,19.4,0.0,16.0,12.4,1026.1
2019-03-03,12.5,18.9,0.0,50.0,10.6,1024.1
2019-03-04,10.3,19.6,0.0,36.0,11.0,1024.1
2019-03-05,10.4,19.6,0.0,66.0,9.4,1019.4
2019-03-06,13.4,21.6,0.0,247.0,16.7,1017.6
2019-03-07,12.4,17.8,4.1,322.0,13.1,1020.9
2019-03-08,10.3,17.6,2.0,206.0,13.3,1021.5
2019-03-09,10.3,20.0,2.0,58.0,15.2,1024.7
2019-03-10,10.4,21.1,0.0,49.0,12.4,1025.4
2019-03-11,9.1,20.7,0.0,31.0,11.6,1026.1
2019-03-12,10.2,21.4,0.0,350.0,8.7,1026.0
2019-03-13,14.8,19.8,0.0,23.0,14.8,1026.5
2019-03-14,12.4,18.8,0.0,56.0,15.7,1024.0
2019-03-15,11.7,21.7,0.0,65.0,9.5,1021.8
2019-03-16,11.0,20.0,0.0,350.0,10.1,1020.1
2019-03-17,15.1,20.9,0.0,28.0,15.3,1019.6
2019-03-18,13.4,20.0,0.0,32.0,16.5,1020.4
2019-03-19,13.3,20.4,0.0,45.0,14.6,1019.2
2019-03-20,9.9,21.0,0.0,54.0,18.6,1017.6
2019-03-21,11.4,19.5,0.0,48.0,22.6,1016.4
2019-03-22,10.4,20.0,0.0,45.0,16.4,1015.9
2019-03-23,10.1,22.6,0.0,32.0,9.8,1013.2
2019-03-24,13.4,24.4,0.0,44.0,10.6,1013.8
2019-03-25,14.4,22.4,0.0,62.0,13.0,1009.9
2019-03-26,15.9,22.7,0.0,315.0,16.8,1007.7
2019-03-27,15.2,21.4,0.3,275.0,14.6,1012.9
2019-03-28,12.5,20.5,4.1,298.0,10.9,1016.4
2019-03-29,13.4,21.9,0.0,305.0,10.8,1016.4
2019-03-30,14.2,21.9,0.3,303.0,12.1,1013.1
2019-03-31,15.4,20.7,6.1,256.0,14.7,1012.3
2019-04-01,13.3,21.5,0.0,284.0,15.2,1014.4
2019-04-02,14.3,19.9,0.0,52.0,16.1,1014.6
2019-04-03,14.5,20.4,0.0,43.0,18.4,1009.6
2019-04-04,15.0,17.9,0.0,323.0,14.1,1009.1
2019-04-05,12.4,17.0,0.0,253.0,18.4,1011.0
2019-04-06,9.1,17.4,13.0,236.0,16.6,1015.6
2019-04-07,11.8,20.7,1.0,249.0,14.2,1018.9
2019-04-08,12.7,21.1,0.0,257.0,14.1,1019.4
2019-04-09,14.4,19.5,0.3,2.0,15.9,1019.8
2019-04-10,14.1,18.9,0.0,45.0,20.9,1019.4
2019-04-11,13.9,19.4,0.0,39.0,16.9,1019.8
2019-04-12,11.4,19.8,0.0,44.0,14.4,1018.7
2019-04-13,13.2,20.7,0.0,44.0,12.7,1019.4
2019-04-14,11.7,24.2,0.0,61.0,13.5,1016.6
2019-04-15,16.2,22.6,0.0,296.0,14.3,1016.7
2019-04-16,13.5,22.1,0.0,41.0,11.6,1015.2
2019-04-17,14.4,21.8,0.0,301.0,14.7,1012.4
2019-04-18,13.4,20.7,0.8,283.0,16.0,1015.1
2019-04-19,13.4,20.3,0.8,305.0,14.0,1015.0
2019-04-20,12.6,20.2,0.8,343.0,12.5,1011.9
2019-04-21,12.4,21.0,0.0,284.0,14.8,1009.8
2019-04-22,15.0,21.0,0.0,280.0,17.6,1008.6
2019-04-23,14.1,18.4,0.0,293.0,14.9,1008.2
2019-04-24,11.4,20.4,6.1,259.0,15.2,1014.2
2019-04-25,14.2,22.7,0.0,266.0,15.8,1019.0
2019-04-26,14.8,19.6,0.0,44.0,24.5,1022.2
2019-04-27,13.8,22.4,0.0,36.0,16.4,1018.1
2019-04-28,14.1,26.2,0.0,6.0,11.9,1014.5
2019-04-29,17.1,22.4,0.0,348.0,12.7,1014.2
2019-04-30,16.7,21.5,0.0,8.0,12.8,1013.3
2019-05-01,16.9,20.9,0.0,349.0,11.6,1009.0
2019-05-02,17.0,22.4,0.0,297.0,13.4,1008.5
2019-05-03,17.3,22.7,0.0,271.0,16.8,1011.6
2019-05-04,17.3,22.4,0.0,289.0,14.7,1014.8
2019-05-05,17.1,21.2,0.0,357.0,15.3,1017.9
2019-05-06,16.2,21.0,0.0,36.0,18.5,1020.0
2019-05-07,16.7,21.5,0.0,31.0,17.6,1019.4
2019-05-08,15.9,22.4,0.0,21.0,15.2,1019.5
2019-05-09,15.3,21.9,0.0,39.0,18.5,1017.5
2019-05-10,18.2,22.2,0.0,41.0,22.4,1016.2
2019-05-11,17.4,23.4,0.0,45.0,17.1,1015.8
2019-05-12,16.1,31.5,0.0,11.0,10.4,1013.2
2019-05-13,17.9,32.2,0.0,19.0,12.2,1011.6
2019-05-14,18.2,32.2,0.0,24.0,12.2,1009.7
2019-05-15,18.7,27.4,0.0,7.0,11.2,1011.6
2019-05-16,15.8,25.9,0.0,13.0,16.4,1013.3
2019-05-17,17.4,21.5,0.0,31.0,22.3,1016.0
2019-05-18,16.7,21.2,0.0,26.0,20.5,1016.4
2019-05-19,16.0,22.0,0.0,30.0,17.6,1015.9
2019-05-20,17.9,22.9,0.0,29.0,17.2,1015.3
2019-05-21,17.5,22.6,0.0,25.0,20.8,1016.1
2019-05-22,17.2,21.6,0.0,33.0,19.9,1015.9
2019-05-23,17.4,23.3,0.0,6.0,16.3,1016.1
2019-05-24,17.3,22.4,0.0,351.0,16.3,1016.1
2019-05-25,15.8,22.9,0.0,356.0,15.1,1014.1
2019-05-26,17.6,27.4,0.0,36.0,19.4,1013.0
2019-05-27,17.0,27.4,0.0,8.0,13.4,1012.6
2019-05-28,18.8,23.7,0.0,2.0,13.9,1013.2
2019-05-29,17.9,25.2,0.0,21.0,12.7,1013.1
2019-05-30,17.9,28.2,0.0,8.0,11.0,1012.3
2019-05-31,17.4,27.8,0.0,347.0,11.9,1012.4
2019-06-01,17.4,30.5,0.0,345.0,12.7,1012.7
2019-06-02,18.2,29.7,0.0,342.0,9.6,1013.9
2019-06-03,19.1,26.1,0.0,338.0,11.0,1015.5
2019-06-04,19.3,23.4,0.0,10.0,17.2,1016.0
2019-06-05,18.4,22.0,1.0,29.0,22.7,1017.6
2019-06-06,15.5,21.8,0.0,27.0,19.6,1015.8
2019-06-07,15.9,23.5,0.0,38.0,21.4,1017.3
2019-06-08,15.7,23.1,0.0,7.0,18.7,1018.5
2019-06-09,16.8,22.0,0.0,353.0,18.4,1021.2
2019-06-10,18.0,22.8,0.0,18.0,18.2,1019.7
2019-06-11,17.3,22.1,0.0,8.0,18.9,1015.2
2019-06-12,18.0,22.8,0.0,14.0,18.2,1010.7
2019-06-13,18.4,22.5,0.0,343.0,18.5,1011.8
2019-06-14,15.9,22.6,0.0,356.0,16.1,1018.5
2019-06-15,16.3,22.4,0.0,38.0,20.1,1019.4
2019-06-16,17.3,22.8,0.0,359.0,16.4,1018.8
2019-06-17,17.1,21.9,0.0,9.0,15.0,1017.7
2019-06-18,15.6,24.1,0.0,359.0,13.0,1017.6
2019-06-19,13.4,25.7,0.0,23.0,13.4,1017.6
2019-06-20,18.6,24.4,0.0,357.0,16.7,1017.4
2019-06-21,19.5,23.4,0.0,16.0,21.9,1017.1
2019-06-22,17.3,23.8,0.0,0.0,16.0,1014.8
2019-06-23,17.9,23.9,0.0,358.0,15.5,1014.2
2019-06-24,19.1,25.5,0.0,16.0,12.8,1015.5
2019-06-25,20.5,26.4,0.0,13.0,13.1,1015.9
2019-06-26,21.3,26.7,0.0,357.0,15.5,1016.9
2019-06-27,20.4,24.0,0.0,25.0,19.5,1017.4
2019-06-28,20.1,24.4,0.0,1.0,19.5,1015.7
2019-06-29,19.9,24.4,0.0,326.0,16.5,1015.9
2019-06-30,20.7,24.5,0.0,330.0,15.4,1018.9
2019-07-01,20.0,24.0,0.0,346.0,15.8,1019.3
2019-07-02,20.0,24.4,0.0,348.0,16.7,1017.3
2019-07-03,20.2,24.6,0.0,355.0,16.8,1015.6
2019-07-04,18.3,24.5,0.0,6.0,16.3,1016.4
2019-07-05,19.7,24.4,0.0,31.0,17.4,1017.4
2019-07-06,20.3,24.5,0.0,28.0,18.5,1016.6
2019-07-07,19.8,24.6,0.3,21.0,19.6,1016.5
2019-07-08,19.3,24.9,0.0,19.0,15.8,1017.1
2019-07-09,15.4,25.0,0.0,30.0,16.1,1016.3
2019-07-10,19.2,24.7,0.0,354.0,13.4,1013.1
2019-07-11,19.7,25.4,0.0,296.0,15.9,1012.8
2019-07-12,21.0,26.2,0.0,298.0,14.4,1015.8
2019-07-13,20.2,26.1,0.0,310.0,13.3,1017.1
2019-07-14,21.2,25.7,0.0,28.0,18.4,1016.5
2019-07-15,21.1,24.6,0.0,24.0,19.7,1015.6
2019-07-16,20.4,24.5,0.0,12.0,17.2,1015.4
2019-07-17,20.7,25.1,0.0,5.0,17.2,1017.3
2019-07-18,20.4,24.8,0.0,12.0,17.9,1014.9
2019-07-19,21.0,25.5,0.0,324.0,14.4,1011.7
2019-07-20,21.4,26.3,0.0,290.0,16.8,1013.7
2019-07-21,21.8,26.5,0.0,300.0,15.4,1016.5
2019-07-22,21.9,26.2,0.0,297.0,15.1,1015.9
2019-07-23,21.9,26.4,0.0,305.0,13.9,1014.8
2019-07-24,22.1,26.0,0.0,357.0,15.7,1013.9
2019-07-25,21.7,25.9,0.0,8.0,17.0,1015.4
2019-07-26,21.1,25.6,0.0,15.0,20.6,1017.4
2019-07-27,20.2,25.3,0.0,18.0,18.2,1016.4
2019-07-28,21.4,25.5,0.0,8.0,17.8,1013.0
2019-07-29,21.1,25.2,0.0,13.0,18.5,1013.9
2019-07-30,20.7,25.6,0.0,21.0,19.0,1014.1
2019-07-31,19.6,25.8,0.0,327.0,13.5,1012.9
2019-08-01,21.6,25.8,0.0,318.0,15.3,1013.4
2019-08-02,21.2,25.6,0.5,342.0,16.2,1015.4
2019-08-03,20.8,25.0,0.0,5.0,15.3,1015.8
2019-08-04,21.1,25.4,0.0,351.0,14.9,1015.8
2019-08-05,20.9,25.3,0.0,356.0,15.2,1015.7
2019-08-06,20.8,25.4,0.0,10.0,15.7,1014.7
2019-08-07,20.9,25.4,0.0,14.0,17.3,1014.9
2019-08-08,21.3,26.8,0.0,23.0,17.9,1015.2
2019-08-09,21.7,26.5,0.0,20.0,18.1,1017.9
2019-08-10,22.1,26.6,0.0,28.0,18.5,1018.4
2019-08-11,21.1,25.0,0.0,21.0,21.0,1018.5
2019-08-12,20.9,25.6,0.0,30.0,21.1,1016.9
2019-08-13,17.8,26.5,0.0,22.0,15.0,1015.7
2019-08-14,18.8,27.2,0.0,343.0,12.3,1015.5
2019-08-15,21.3,28.4,0.0,351.0,12.8,1016.1
2019-08-16,20.3,28.1,0.0,343.0,12.5,1015.4
2019-08-17,21.1,27.5,0.0,336.0,13.6,1014.2
2019-08-18,21.3,25.5,0.0,317.0,14.8,1015.5
2019-08-19,21.4,26.4,0.0,0.0,15.3,1016.3
2019-08-20,19.7,25.4,0.0,3.0,16.2,1016.5
2019-08-21,19.2,25.4,0.0,3.0,12.9,1015.3
2019-08-22,19.4,27.4,0.0,18.0,11.7,1012.7
2019-08-23,21.3,30.9,0.0,356.0,9.5,1012.4
2019-08-24,21.8,28.5,0.0,343.0,10.8,1014.1
2019-08-25,23.0,27.1,0.0,342.0,14.5,1014.1
2019-08-26,21.4,25.0,0.0,354.0,14.6,1014.8
2019-08-27,18.4,25.5,0.0,33.0,16.7,1015.9
2019-08-28,19.7,26.6,0.0,38.0,16.6,1014.8
2019-08-29,22.4,28.5,0.0,355.0,11.3,1016.2
2019-08-30,22.0,31.1,0.0,9.0,12.0,1016.0
2019-08-31,22.2,27.1,0.0,338.0,12.8,1015.7
2019-09-01,21.7,26.5,0.0,350.0,14.3,1014.1
2019-09-02,21.8,27.5,0.0,335.0,13.5,1014.3
2019-09-03,21.0,27.7,0.0,317.0,12.1,1016.5
2019-09-04,21.8,26.5,0.5,313.0,11.9,1017.2
2019-09-05,22.2,26.9,0.0,327.0,13.0,1015.1
2019-09-06,22.0,27.6,0.0,317.0,12.6,1012.5
2019-09-07,21.6,29.8,0.0,283.0,14.2,1012.3
2019-09-08,21.6,29.5,0.0,322.0,12.3,1014.1
2019-09-09,21.6,27.7,0.0,5.0,12.0,1017.0
2019-09-10,21.3,25.6,0.0,352.0,15.7,1019.6
2019-09-11,17.2,25.4,0.0,5.0,16.1,1018.1
2019-09-12,17.3,27.1,0.0,43.0,16.6,1016.5
2019-09-13,18.3,26.9,0.0,25.0,14.8,1015.6
2019-09-14,17.9,26.9,0.0,335.0,11.3,1016.4
2019-09-15,18.8,27.0,0.0,325.0,11.2,1018.2
2019-09-16,19.8,26.1,0.0,34.0,13.0,1017.7
2019-09-17,20.7,26.1,0.0,21.0,13.2,1015.5
2019-09-18,20.8,25.9,0.0,25.0,14.0,1016.4
2019-09-19,19.4,25.3,0.0,43.0,15.7,1016.1
2019-09-20,19.3,25.5,0.0,23.0,13.0,1015.0
2019-09-21,18.2,25.6,0.0,14.0,10.6,1014.6
2019-09-22,19.7,27.0,0.0,305.0,13.5,1017.1
2019-09-23,19.2,25.3,0.0,42.0,17.7,1018.8
2019-09-24,18.3,26.2,0.0,35.0,15.3,1019.2
2019-09-25,20.0,25.5,0.0,42.0,16.8,1018.0
2019-09-26,18.5,26.1,0.0,43.0,15.0,1017.3
2019-09-27,19.5,25.9,0.0,20.0,11.7,1018.3
2019-09-28,19.1,27.0,0.0,28.0,11.0,1017.2
2019-09-29,19.8,26.6,0.0,352.0,9.5,1017.6
2019-09-30,18.0,32.2,0.0,46.0,10.7,1015.3
2019-10-01,19.5,25.2,0.0,16.0,13.0,1017.3
2019-10-02,18.2,26.0,0.0,45.0,13.4,1019.7
2019-10-03,18.5,24.7,0.0,43.0,11.7,1020.1
2019-10-04,18.0,25.2,0.0,45.0,13.2,1017.9
2019-10-05,18.6,25.1,0.0,39.0,13.3,1016.9
2019-10-06,20.5,24.5,0.0,44.0,13.9,1018.2
2019-10-07,16.6,25.1,0.0,46.0,12.2,1016.9
2019-10-08,17.9,24.7,0.0,7.0,8.9,1015.0
2019-10-09,17.7,26.0,0.0,300.0,10.0,1014.4
2019-10-10,19.3,25.2,0.0,315.0,8.1,1014.9
2019-10-11,18.9,27.4,0.0,16.0,7.1,1015.5
2019-10-12,19.1,25.7,0.0,326.0,9.6,1015.7
2019-10-13,10.4,23.9,0.0,2.0,11.4,1014.1
2019-10-14,18.9,23.2,0.0,268.0,11.9,1019.2
2019-10-15,13.7,23.4,2.0,63.0,12.3,1021.1
2019-10-16,13.4,22.4,0.0,58.0,11.8,1020.2
2019-10-17,12.4,22.8,0.0,62.0,11.2,1020.2
2019-10-18,14.3,23.7,0.0,57.0,10.9,1018.8
2019-10-19,16.4,26.0,0.0,246.0,12.8,1014.7
2019-10-20,17.4,22.5,3.0,311.0,9.4,1015.2
2019-10-21,13.4,21.6,0.0,7.0,10.3,1016.2
2019-10-22,13.2,18.9,2.0,244.0,11.6,1014.2
2019-10-23,12.8,21.7,16.0,239.0,11.4,1017.0
2019-10-24,11.6,22.4,0.8,112.0,16.0,1019.9
2019-10-25,10.4,27.3,0.0,96.0,7.2,1018.7
2019-10-26,17.3,32.3,0.0,206.0,8.3,1018.1
2019-10-27,15.4,24.4,0.0,254.0,8.1,1019.2
2019-10-28,18.5,25.8,0.0,72.0,8.6,1018.4
2019-10-29,17.4,24.1,0.0,51.0,10.3,1018.8
2019-10-30,16.2,24.1,0.0,69.0,12.5,1022.7
2019-10-31,17.5,24.3,0.0,56.0,12.8,1025.7
2019-11-01,20.0,25.5,0.0,50.0,11.7,1025.5
2019-11-02,17.4,24.3,0.0,250.0,12.3,1020.3
2019-11-03,19.4,22.4,0.3,260.0,10.5,1019.3
2019-11-04,15.5,24.0,1.0,241.0,8.3,1019.7
2019-11-05,16.4,20.4,0.5,278.0,9.6,1019.9
2019-11-06,12.8,21.2,6.1,73.0,12.2,1020.2
2019-11-07,13.0,21.5,0.0,225.0,10.2,1018.2
2019-11-08,14.0,20.7,0.0,44.0,12.6,1021.4
2019-11-09,11.2,19.5,0.0,79.0,13.4,1024.1
2019-11-10,11.7,20.7,0.0,51.0,10.8,1024.9
2019-11-11,14.8,20.1,0.5,234.0,10.8,1022.7
2019-11-12,13.1,20.6,3.0,322.0,9.5,1019.5
2019-11-13,12.6,22.1,0.0,92.0,9.2,1019.1
2019-11-14,12.3,21.2,0.0,239.0,10.4,1016.5
2019-11-15,13.4,18.1,7.9,315.0,13.3,1014.2
2019-11-16,10.6,17.4,5.1,351.0,11.6,1018.1
2019-11-17,7.4,18.9,0.0,193.0,10.2,1022.2
2019-11-18,11.1,20.0,0.5,192.0,15.2,1019.3
2019-11-19,9.8,19.4,4.1,200.0,7.5,1017.9
2019-11-20,10.3,18.4,0.0,206.0,14.6,1014.3
2019-11-21,14.2,19.4,2.0,219.0,12.7,1013.0
2019-11-22,14.9,22.3,0.0,223.0,34.5,1010.5
2019-11-23,16.4,20.4,9.9,298.0,13.2,1014.1
2019-11-24,12.3,20.3,0.0,103.0,9.6,1018.9
2019-11-25,9.4,19.4,0.0,72.0,9.9,1019.8
2019-11-26,11.1,20.5,0.0,53.0,7.4,1018.2
2019-11-27,10.4,21.0,0.0,178.0,7.6,1018.0
2019-11-28,13.3,22.2,0.0,84.0,8.7,1018.7
2019-11-29,11.9,20.6,0.0,90.0,9.3,1020.4
2019-11-30,10.2,20.1,0.0,87.0,8.7,1021.5
2019-12-01,13.4,19.4,0.0,230.0,10.4,1018.0
2019-12-02,12.4,15.1,11.9,221.0,10.0,1009.9
2019-12-03,9.0,17.7,13.0,228.0,10.6,1010.6
2019-12-04,12.7,18.0,6.1,222.0,14.5,1012.8
2019-12-05,12.4,18.8,0.5,76.0,11.5,1010.8
2019-12-06,13.1,19.8,0.0,260.0,7.9,1014.7
2019-12-07,11.0,20.4,0.0,229.0,9.1,1020.8
2019-12-08,10.3,19.4,0.0,115.0,8.6,1026.4
2019-12-09,9.4,20.0,0.0,106.0,11.2,1028.7
2019-12-10,11.8,19.5,0.0,94.0,10.5,1027.5
2019-12-11,8.4,19.4,0.0,122.0,7.5,1027.6
2019-12-12,13.3,17.4,0.0,71.0,10.3,1028.6
2019-12-13,9.1,20.4,0.0,101.0,10.9,1027.0
2019-12-14,14.4,19.7,0.5,83.0,11.2,1022.4
2019-12-15,9.4,19.9,0.0,205.0,8.1,1016.6
2019-12-16,12.4,20.2,2.5,218.0,20.9,1005.5
2019-12-17,10.8,16.9,42.9,251.0,13.7,1012.0
2019-12-18,9.4,19.8,1.0,202.0,12.2,1019.7
2019-12-19,14.0,20.4,0.0,215.0,17.2,1019.9
2019-12-20,16.3,21.4,0.0,229.0,22.6,1019.0
2019-12-21,16.4,21.5,0.0,223.0,16.7,1022.1
2019-12-22,15.4,21.6,0.0,226.0,9.8,1025.9
2019-12-23,15.0,20.4,0.0,56.0,11.5,1024.9
2019-12-24,12.0,21.9,0.0,288.0,6.6,1023.3
2019-12-25,12.4,23.0,0.0,188.0,13.1,1022.6
2019-12-26,11.9,19.4,0.0,62.0,7.6,1022.3
2019-12-27,9.4,20.5,0.0,134.0,7.0,1021.5
2019-12-28,10.1,21.5,0.0,160.0,7.6,1022.6
2019-12-29,8.4,21.6,0.0,204.0,6.0,1023.9
2019-12-30,7.4,18.9,0.0,105.0,8.4,1025.3
2019-12-31,6.4,18.8,0.0,185.0,6.0,1026.5
2020-01-01,8.5,19.4,0.0,232.0,7.8,1029.4
2020-01-02,9.2,20.1,0.0,218.0,9.0,1030.0
2020-01-03,9.1,18.4,0.0,114.0,7.6,1031.3
2020-01-04,9.5,19.4,0.0,83.0,10.0,1030.0
2020-01-05,8.2,17.5,0.0,170.0,7.5,1026.2
2020-01-06,7.4,18.0,0.0,107.0,9.8,1025.8
2020-01-07,7.4,18.0,0.0,102.0,8.2,1027.0
2020-01-08,5.4,18.6,0.0,215.0,7.3,1027.2
2020-01-09,8.1,18.0,0.0,237.0,9.2,1027.0
2020-01-10,9.3,19.4,0.0,89.0,10.3,1027.5
2020-01-11,9.4,16.4,0.0,60.0,12.0,1025.5
2020-01-12,6.4,17.1,0.0,82.0,10.5,1026.4
2020-01-13,6.4,17.6,0.8,244.0,8.3,1026.1
2020-01-14,7.4,18.7,0.0,209.0,7.4,1024.4
2020-01-15,8.0,22.6,0.0,188.0,9.5,1025.5
2020-01-16,7.4,21.4,0.0,217.0,7.7,1027.7
2020-01-17,6.2,20.5,0.0,120.0,9.3,1031.0
2020-01-18,7.0,20.1,0.0,94.0,8.1,1031.1
2020-01-19,9.5,17.6,10.9,289.0,17.0,1023.8
2020-01-20,9.8,15.7,5.8,0.0,10.0,1012.0
2020-01-21,7.0,16.4,0.0,226.0,9.2,1012.3
2020-01-22,8.7,17.8,0.3,204.0,14.0,1014.6
2020-01-23,11.1,17.4,3.0,214.0,17.3,1016.3
2020-01-24,11.3,18.7,7.4,211.0,15.8,1018.2
2020-01-25,11.7,17.4,4.3,224.0,22.2,1018.9
2020-01-26,10.4,18.6,1.3,148.0,10.6,1025.0
2020-01-27,7.4,17.9,0.0,84.0,9.5,1025.7
2020-01-28,7.3,19.3,0.0,75.0,8.7,1025.6
2020-01-29,7.4,21.6,0.0,247.0,5.1,1025.2
2020-01-30,9.4,24.2,0.0,208.0,7.3,1026.2
2020-01-31,8.0,21.9,0.0,176.0,8.1,1026.1
2020-02-01,7.8,22.9,0.0,60.0,9.6,1025.9
2020-02-02,11.4,22.1,0.0,75.0,8.0,1025.8
2020-02-03,10.7,24.2,0.0,117.0,8.8,1026.8
2020-02-04,11.5,19.8,0.0,78.0,8.2,1026.7
2020-02-05,11.4,21.4,0.0,63.0,7.7,1021.6
2020-02-06,10.4,23.9,0.0,242.0,9.0,1019.7
2020-02-07,14.8,20.9,0.0,246.0,10.4,1024.2
2020-02-08,11.4,20.9,0.0,197.0,10.2,1027.1
2020-02-09,11.5,19.4,0.0,61.0,13.0,1028.4
2020-02-10,13.0,19.7,0.0,45.0,9.1,1029.8
2020-02-11,10.6,21.4,0.0,79.0,8.6,1027.9
2020-02-12,12.7,21.0,0.0,56.0,8.6,1025.4
2020-02-13,11.9,19.7,0.0,76.0,11.6,1025.1
2020-02-14,11.9,19.4,0.0,49.0,13.2,1023.5
2020-02-15,13.3,20.4,0.0,50.0,10.3,1024.8
2020-02-16,13.4,18.9,0.0,47.0,11.9,1026.8
2020-02-17,14.9,18.7,0.0,51.0,13.4,1028.3
2020-02-18,13.4,20.0,0.0,75.0,15.0,1027.8
2020-02-19,16.1,19.8,0.0,29.0,15.0,1023.5
2020-02-20,13.6,21.6,0.0,255.0,11.3,1019.1
2020-02-21,11.4,23.1,0.3,24.0,10.1,1020.6
2020-02-22,10.6,22.6,0.0,63.0,10.0,1022.7
2020-02-23,10.7,23.9,0.0,21.0,7.8,1024.9
2020-02-24,9.3,23.4,0.0,255.0,10.0,1026.6
2020-02-25,12.4,20.0,0.0,294.0,12.9,1026.7
2020-02-26,14.0,20.4,0.0,46.0,14.8,1024.8
2020-02-27,13.2,19.4,0.0,53.0,17.2,1023.1
2020-02-28,9.4,22.9,0.0,67.0,8.8,1020.2
2020-02-29,13.5,20.0,0.0,277.0,10.2,1021.9
2020-03-01,12.2,21.9,0.3,258.0,11.1,1022.2
2020-03-02,14.4,22.0,0.0,266.0,10.9,1022.9
2020-03-03,13.4,20.9,0.0,35.0,12.7,1025.3
2020-03-04,13.1,20.4,0.0,55.0,18.6,1023.9
2020-03-05,15.6,20.5,0.0,17.0,12.8,1022.4
2020-03-06,15.0,19.4,0.3,30.0,21.5,1025.2
2020-03-07,11.1,18.7,0.0,61.0,18.7,1023.4
2020-03-08,10.4,21.4,0.0,56.0,16.2,1023.4
